epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,9602.7,1.2903,0.72375,1.21806,0.86657,0.80535,0.87264,0.57421,1.33455,0.70551,1.25799,0.00122966,0.00122966,0.00122966
55,9780.27,1.33389,0.73234,1.21693,0.84778,0.83817,0.87364,0.55262,1.4028,0.73117,1.28883,0.00122141,0.00122141,0.00122141
56,9957.75,1.31751,0.72169,1.19634,0.87516,0.82824,0.87904,0.58058,1.32151,0.68091,1.2491,0.00121316,0.00121316,0.00121316
57,10135.3,1.33359,0.73313,1.23551,0.87527,0.81891,0.87469,0.57724,1.27949,0.66834,1.2376,0.00120491,0.00120491,0.00120491
58,10313.4,1.29863,0.70745,1.21168,0.87111,0.83726,0.87955,0.58617,1.29497,0.67542,1.23383,0.00119666,0.00119666,0.00119666
59,10497,1.27397,0.71206,1.20648,0.8746,0.84143,0.88809,0.60024,1.28236,0.67399,1.23146,0.0011884,0.0011884,0.0011884
60,10681.9,1.25186,0.68494,1.19588,0.88267,0.836,0.89201,0.59595,1.28267,0.6431,1.2326,0.00118015,0.00118015,0.00118015
61,10859.8,1.25285,0.68824,1.17243,0.89372,0.82676,0.89357,0.60081,1.25588,0.65173,1.22489,0.0011719,0.0011719,0.0011719
62,11046.5,1.23486,0.67514,1.18202,0.8796,0.81645,0.88075,0.5703,1.37937,0.68626,1.2668,0.00116365,0.00116365,0.00116365
63,11224.4,1.26834,0.67827,1.19736,0.85967,0.82517,0.87956,0.5692,1.34694,0.70342,1.25543,0.0011554,0.0011554,0.0011554
64,11402.2,1.26801,0.70708,1.21313,0.86416,0.84165,0.88839,0.59324,1.27077,0.67716,1.23053,0.00114715,0.00114715,0.00114715
65,11580,1.24288,0.6986,1.19305,0.856,0.82706,0.87033,0.57628,1.31779,0.73748,1.24624,0.00113889,0.00113889,0.00113889
66,11757.9,1.24803,0.6971,1.19453,0.86437,0.81629,0.87832,0.58009,1.33453,0.72573,1.25111,0.00113064,0.00113064,0.00113064
67,11935.6,1.22378,0.67876,1.17454,0.87762,0.82062,0.88354,0.58745,1.28828,0.65776,1.23521,0.00112239,0.00112239,0.00112239
68,12113.4,1.23323,0.68931,1.17308,0.87825,0.82744,0.88395,0.58695,1.28811,0.66768,1.22821,0.00111414,0.00111414,0.00111414
69,12291.2,1.22478,0.67314,1.16522,0.8672,0.83781,0.8804,0.57308,1.33415,0.6887,1.24913,0.00110589,0.00110589,0.00110589
70,12469,1.23469,0.68213,1.18483,0.87148,0.85066,0.89093,0.58867,1.2723,0.66182,1.22929,0.00109764,0.00109764,0.00109764
71,12646.7,1.22954,0.66315,1.16373,0.8863,0.83702,0.89181,0.59846,1.30292,0.6633,1.23539,0.00108938,0.00108938,0.00108938
72,12824.6,1.24921,0.66479,1.18824,0.88175,0.84381,0.88995,0.60275,1.2638,0.64314,1.21968,0.00108113,0.00108113,0.00108113
73,13010.8,1.23274,0.64549,1.17737,0.87382,0.83149,0.88591,0.60025,1.26075,0.64577,1.21638,0.00107288,0.00107288,0.00107288
74,13188.7,1.22885,0.65155,1.14214,0.89659,0.84401,0.89641,0.60176,1.266,0.64427,1.21624,0.00106463,0.00106463,0.00106463
75,13366.6,1.20812,0.66677,1.17992,0.87155,0.8504,0.88972,0.60791,1.27395,0.64142,1.2254,0.00105638,0.00105638,0.00105638
76,13553,1.20118,0.64513,1.17144,0.89609,0.83389,0.89223,0.59887,1.28712,0.64679,1.23083,0.00104813,0.00104813,0.00104813
77,13731,1.22304,0.6677,1.18365,0.86435,0.84447,0.88261,0.58375,1.32893,0.68479,1.24423,0.00103987,0.00103987,0.00103987
78,13908.9,1.21805,0.65665,1.17788,0.88105,0.83585,0.89019,0.59395,1.31217,0.67905,1.23533,0.00103162,0.00103162,0.00103162
79,14086.9,1.19154,0.64381,1.14649,0.86115,0.83738,0.88606,0.6021,1.25796,0.6506,1.21811,0.00102337,0.00102337,0.00102337
80,14265.5,1.18628,0.65219,1.15113,0.88134,0.84973,0.88893,0.59265,1.28028,0.6548,1.22512,0.00101512,0.00101512,0.00101512
81,14443.6,1.19087,0.64602,1.15989,0.87416,0.82602,0.88099,0.58538,1.29346,0.65996,1.23175,0.00100687,0.00100687,0.00100687
82,14621.6,1.19417,0.62618,1.14851,0.87329,0.83372,0.8765,0.58237,1.29346,0.66934,1.23756,0.000998616,0.000998616,0.000998616
83,14799.7,1.19389,0.62741,1.14787,0.88342,0.84278,0.8876,0.5908,1.30868,0.65568,1.23682,0.000990365,0.000990365,0.000990365
84,14977.8,1.18606,0.63756,1.14096,0.88017,0.81854,0.88909,0.60563,1.28021,0.65297,1.22821,0.000982113,0.000982113,0.000982113
85,15156.1,1.20894,0.66487,1.16778,0.87276,0.87045,0.90124,0.59939,1.29242,0.67092,1.23921,0.000973861,0.000973861,0.000973861
86,15334.4,1.18184,0.65492,1.14458,0.88977,0.83899,0.89387,0.60839,1.2701,0.6477,1.2147,0.00096561,0.00096561,0.00096561
87,15521.4,1.17426,0.63404,1.12101,0.86347,0.84212,0.89445,0.61027,1.28095,0.64445,1.22329,0.000957358,0.000957358,0.000957358
88,15708.4,1.15298,0.59939,1.14198,0.87929,0.84261,0.89567,0.60698,1.27718,0.64091,1.23648,0.000949106,0.000949106,0.000949106
89,15887.3,1.18968,0.65322,1.1807,0.8821,0.8373,0.89031,0.59729,1.31079,0.68344,1.23722,0.000940855,0.000940855,0.000940855
90,16065.7,1.18876,0.63039,1.14997,0.86228,0.83426,0.88014,0.58813,1.31777,0.67492,1.24039,0.000932603,0.000932603,0.000932603
91,16244.1,1.18853,0.63303,1.14441,0.86528,0.83225,0.87931,0.58404,1.31412,0.68493,1.23663,0.000924352,0.000924352,0.000924352
92,16422.5,1.16136,0.62845,1.14646,0.88794,0.82836,0.89251,0.60796,1.25177,0.63303,1.21732,0.0009161,0.0009161,0.0009161
93,16600.9,1.14547,0.61036,1.12394,0.89392,0.83378,0.89111,0.60749,1.27481,0.62024,1.22595,0.000907848,0.000907848,0.000907848
94,16779.3,1.17082,0.62491,1.13939,0.87271,0.85737,0.88808,0.60517,1.26965,0.63387,1.22583,0.000899597,0.000899597,0.000899597
95,16958,1.14073,0.61209,1.11698,0.86582,0.86037,0.89548,0.60908,1.27221,0.61741,1.22977,0.000891345,0.000891345,0.000891345
96,17136.5,1.15957,0.61418,1.13975,0.89754,0.84545,0.89626,0.60614,1.26425,0.64576,1.2309,0.000883093,0.000883093,0.000883093
97,17315.2,1.14341,0.60694,1.11898,0.87693,0.8397,0.89043,0.60857,1.25116,0.63796,1.21658,0.000874842,0.000874842,0.000874842
98,17494.1,1.13905,0.61666,1.1272,0.86596,0.83553,0.88499,0.59075,1.29953,0.67098,1.23477,0.00086659,0.00086659,0.00086659
99,17673.1,1.14918,0.61014,1.12415,0.87456,0.82688,0.88673,0.57981,1.34456,0.67111,1.25136,0.000858338,0.000858338,0.000858338
100,17852.2,1.11568,0.59109,1.11121,0.86331,0.84044,0.88551,0.60225,1.27075,0.62981,1.22591,0.000850087,0.000850087,0.000850087
101,18031.5,1.12857,0.59747,1.11451,0.88441,0.82821,0.8906,0.61104,1.24164,0.61202,1.2155,0.000841835,0.000841835,0.000841835
102,18219.6,1.13752,0.61343,1.1363,0.88917,0.82585,0.88242,0.59823,1.27583,0.64626,1.22229,0.000833583,0.000833583,0.000833583
103,18399.3,1.12265,0.59797,1.13252,0.87763,0.84284,0.88201,0.59108,1.28933,0.63669,1.23883,0.000825332,0.000825332,0.000825332
104,18578.4,1.11348,0.59332,1.11443,0.89403,0.81937,0.89092,0.60321,1.27599,0.63509,1.23274,0.00081708,0.00081708,0.00081708
105,18757.7,1.13435,0.60775,1.13475,0.85832,0.84634,0.8805,0.59051,1.28044,0.64658,1.23441,0.000808828,0.000808828,0.000808828
106,18936.4,1.11942,0.59772,1.126,0.8755,0.83649,0.88739,0.58826,1.29887,0.63475,1.25198,0.000800577,0.000800577,0.000800577
107,19115.4,1.14004,0.59551,1.12843,0.86095,0.84164,0.87983,0.58462,1.31255,0.64733,1.24635,0.000792325,0.000792325,0.000792325
108,19294.1,1.13578,0.59979,1.11845,0.87614,0.84473,0.89522,0.60429,1.26046,0.63063,1.21987,0.000784073,0.000784073,0.000784073
109,19472.8,1.12138,0.59239,1.12032,0.88642,0.85759,0.9033,0.61245,1.26608,0.62446,1.21884,0.000775822,0.000775822,0.000775822
110,19662.3,1.12134,0.59118,1.12925,0.88972,0.85213,0.89461,0.60516,1.26929,0.62423,1.22185,0.00076757,0.00076757,0.00076757
111,19841.5,1.10334,0.60545,1.10048,0.87336,0.84457,0.89345,0.60852,1.26107,0.62944,1.21905,0.000759318,0.000759318,0.000759318
112,20020.7,1.10257,0.56903,1.10382,0.89264,0.84091,0.89542,0.60834,1.25545,0.61595,1.22215,0.000751067,0.000751067,0.000751067
113,20200.6,1.16618,0.60546,1.15215,0.88688,0.86244,0.89707,0.60396,1.24222,0.61618,1.21678,0.000742815,0.000742815,0.000742815
114,20379.9,1.12411,0.58102,1.11884,0.88486,0.85865,0.89634,0.60056,1.27049,0.63374,1.21969,0.000734564,0.000734564,0.000734564
115,20559.4,1.06709,0.55811,1.08654,0.88314,0.84948,0.89006,0.60277,1.27102,0.61911,1.22037,0.000726312,0.000726312,0.000726312
116,20738.9,1.09535,0.55674,1.08182,0.8758,0.84528,0.88423,0.59738,1.26721,0.64901,1.22924,0.00071806,0.00071806,0.00071806
117,20918.8,1.09465,0.59255,1.10133,0.87546,0.8414,0.88642,0.59967,1.27039,0.62538,1.22243,0.000709809,0.000709809,0.000709809
118,21098.5,1.07774,0.55899,1.07727,0.8882,0.85879,0.89787,0.60872,1.24305,0.6045,1.21598,0.000701557,0.000701557,0.000701557
119,21278.1,1.0915,0.57029,1.08789,0.8754,0.83969,0.88371,0.59311,1.28382,0.64268,1.22777,0.000693305,0.000693305,0.000693305
120,21458,1.06145,0.55214,1.07023,0.88751,0.86493,0.89881,0.61364,1.26815,0.60663,1.23762,0.000685054,0.000685054,0.000685054
121,21647,1.0446,0.55299,1.08858,0.90205,0.85596,0.89741,0.60442,1.27845,0.61232,1.23028,0.000676802,0.000676802,0.000676802
122,21826.9,1.04653,0.54903,1.06339,0.85901,0.85271,0.8817,0.58418,1.32217,0.65127,1.25138,0.00066855,0.00066855,0.00066855
123,22007.7,1.07351,0.55826,1.08755,0.89472,0.8471,0.89611,0.60626,1.2729,0.62645,1.24164,0.000660299,0.000660299,0.000660299
124,22189.2,1.07467,0.55861,1.08428,0.89067,0.85861,0.89907,0.61597,1.24633,0.59983,1.23141,0.000652047,0.000652047,0.000652047
125,22379.2,1.08441,0.5554,1.08392,0.89233,0.87663,0.90569,0.61721,1.24066,0.58512,1.22341,0.000643795,0.000643795,0.000643795
126,22568.1,1.11576,0.56364,1.10196,0.88153,0.83868,0.881,0.56999,1.39208,0.66435,1.27086,0.000635544,0.000635544,0.000635544
127,22747.6,1.09778,0.55598,1.09099,0.8718,0.8533,0.893,0.60781,1.27899,0.62093,1.23385,0.000627292,0.000627292,0.000627292
128,22927,1.03307,0.54038,1.07224,0.8879,0.83811,0.8939,0.60818,1.28109,0.6118,1.23517,0.00061904,0.00061904,0.00061904
129,23106.7,1.03751,0.53578,1.07847,0.89379,0.85549,0.89408,0.613,1.22965,0.60458,1.2115,0.000610789,0.000610789,0.000610789
130,23287.1,1.01797,0.52451,1.06558,0.89898,0.84276,0.89105,0.61784,1.23211,0.60672,1.2126,0.000602537,0.000602537,0.000602537
131,23475.4,1.02025,0.54305,1.06833,0.90521,0.84313,0.89443,0.6104,1.25888,0.60824,1.22572,0.000594286,0.000594286,0.000594286
132,23655.1,1.02493,0.53103,1.07041,0.89711,0.86865,0.89908,0.62032,1.23719,0.60285,1.22086,0.000586034,0.000586034,0.000586034
133,23844.2,1.02834,0.53581,1.05479,0.90945,0.85303,0.90135,0.61321,1.24152,0.59277,1.22375,0.000577782,0.000577782,0.000577782
134,24024.2,1.06325,0.54234,1.06869,0.8857,0.84429,0.88933,0.59261,1.29227,0.61819,1.24807,0.000569531,0.000569531,0.000569531
135,24204.3,1.02758,0.53315,1.06747,0.88935,0.85918,0.89757,0.60465,1.2934,0.60336,1.25575,0.000561279,0.000561279,0.000561279
136,24385.4,1.00396,0.53256,1.04636,0.89705,0.83861,0.89447,0.60145,1.29381,0.61007,1.24564,0.000553027,0.000553027,0.000553027
137,24565.6,1.02253,0.52236,1.07098,0.90123,0.86019,0.90153,0.61242,1.24874,0.60065,1.22809,0.000544776,0.000544776,0.000544776
138,24745.6,1.03165,0.5303,1.06179,0.90118,0.84424,0.89581,0.61427,1.23212,0.60211,1.21728,0.000536524,0.000536524,0.000536524
139,24925.8,1.00454,0.52154,1.05806,0.89482,0.85375,0.89247,0.61585,1.23569,0.59316,1.21723,0.000528272,0.000528272,0.000528272
140,25106,0.99323,0.52184,1.0452,0.88252,0.86576,0.89169,0.60918,1.24862,0.59779,1.22287,0.000520021,0.000520021,0.000520021
141,25286.8,0.98792,0.50324,1.05362,0.87276,0.86595,0.89283,0.60848,1.23495,0.60981,1.21336,0.000511769,0.000511769,0.000511769
142,25467,1.00598,0.54341,1.07781,0.88534,0.84803,0.89487,0.62085,1.22856,0.59351,1.2181,0.000503517,0.000503517,0.000503517
143,25657.4,0.99129,0.5186,1.06165,0.8937,0.85018,0.89685,0.61121,1.25116,0.60405,1.2361,0.000495266,0.000495266,0.000495266
144,25838.8,0.99089,0.50737,1.05538,0.88408,0.85959,0.89955,0.61864,1.22565,0.59499,1.21921,0.000487014,0.000487014,0.000487014
145,26019.2,1.01301,0.53185,1.05028,0.86681,0.86587,0.89401,0.61351,1.24215,0.59805,1.21914,0.000478762,0.000478762,0.000478762
146,26199.7,0.96897,0.50952,1.03553,0.89124,0.85351,0.89544,0.60121,1.29725,0.61555,1.25327,0.000470511,0.000470511,0.000470511
147,26379.7,0.99181,0.49223,1.03881,0.88267,0.86011,0.89895,0.6041,1.24653,0.59986,1.23278,0.000462259,0.000462259,0.000462259
