epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4305.58,0.91888,0.49311,0.94498,0.90587,0.8474,0.90859,0.61305,1.17957,0.5963,1.07801,0.000148696,0.000148696,0.000148696
186,4328.77,0.93298,0.49051,0.94549,0.89517,0.85192,0.90567,0.61242,1.18482,0.60612,1.08024,0.000140445,0.000140445,0.000140445
187,4351.96,0.91376,0.49238,0.93183,0.8956,0.85329,0.9082,0.61227,1.17823,0.59061,1.0746,0.000132193,0.000132193,0.000132193
188,4375.08,0.90241,0.48157,0.9447,0.88243,0.86307,0.90928,0.61566,1.18242,0.58687,1.07694,0.000123941,0.000123941,0.000123941
189,4398.67,0.90926,0.48322,0.93172,0.89271,0.85766,0.90651,0.61073,1.18254,0.59002,1.07614,0.00011569,0.00011569,0.00011569
190,4422.91,0.90367,0.48751,0.9391,0.89137,0.85211,0.9057,0.60703,1.19604,0.59542,1.08539,0.000107438,0.000107438,0.000107438
191,4447.6,0.92606,0.49703,0.95187,0.89075,0.85649,0.89969,0.5999,1.2068,0.59855,1.09548,9.91865e-05,9.91865e-05,9.91865e-05
192,4471.96,0.90234,0.48244,0.94204,0.88362,0.85177,0.89624,0.59663,1.20932,0.59551,1.10104,9.09349e-05,9.09349e-05,9.09349e-05
193,4496.39,0.90808,0.48041,0.93948,0.88343,0.84864,0.89718,0.59868,1.20308,0.59778,1.09695,8.26832e-05,8.26832e-05,8.26832e-05
194,4520.12,0.8756,0.46143,0.9397,0.88161,0.83773,0.89329,0.59585,1.20966,0.599,1.09541,7.44316e-05,7.44316e-05,7.44316e-05
195,4543.51,0.87678,0.46211,0.93534,0.86501,0.85491,0.89357,0.59725,1.2052,0.5996,1.09243,6.61799e-05,6.61799e-05,6.61799e-05
196,4566.73,0.87162,0.46269,0.93165,0.86258,0.86006,0.89595,0.60022,1.2034,0.6035,1.09052,5.79283e-05,5.79283e-05,5.79283e-05
197,4589.93,0.85381,0.44472,0.93075,0.8745,0.85019,0.8949,0.60205,1.1983,0.60088,1.08866,4.96766e-05,4.96766e-05,4.96766e-05
198,4613.3,0.87676,0.47001,0.93444,0.88474,0.84579,0.89737,0.60536,1.19881,0.59953,1.08957,4.1425e-05,4.1425e-05,4.1425e-05
199,4636.33,0.853,0.45558,0.93122,0.87747,0.85077,0.89871,0.60449,1.19613,0.5941,1.0879,3.31733e-05,3.31733e-05,3.31733e-05
200,4659.36,0.85211,0.45406,0.92923,0.87559,0.85288,0.89929,0.60446,1.20096,0.59617,1.09083,2.49217e-05,2.49217e-05,2.49217e-05
